course_id,course_item_id,taiwan_user_id,course_progress_state_type_id,course_progress_ts
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",986bca2fe7878bb3257d42574003c598a5520d4c,1,2015-09-22 13:45:53.721
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-16 02:04:07.884
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-20 02:10:05.556
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-16 01:52:55.816
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",9e470abba14c8a702f7d54edba390fa8f2cae4d1,1,2015-09-27 11:23:55.689
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-16 02:13:18.461
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-16 02:02:24.795
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-16 02:12:10.745
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",7b551202bd26e40186d43bd33fbe9335bcb50991,1,2015-09-16 02:56:04.377
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",883101ebcfad87c71520f45130addfab43c7ab8c,1,2015-09-16 02:12:57.589
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",883101ebcfad87c71520f45130addfab43c7ab8c,1,2015-09-16 02:09:03.743
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",883101ebcfad87c71520f45130addfab43c7ab8c,1,2015-09-16 02:06:53.365
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",7b551202bd26e40186d43bd33fbe9335bcb50991,2,2015-09-16 02:58:03.002
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-16 01:52:56.277
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-20 02:08:32.421
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",e798b3c0b9519bb08d72c01462c4f9370eb44693,1,2015-09-16 15:21:52.934
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",0a9d39327da645f6f45d6d9cd858093f838bd74b,1,2015-06-11 13:52:13.044
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,1,2015-09-16 01:52:31.038
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,2,2015-09-23 03:00:23.831
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,2,2015-09-20 02:11:32.402
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:29:46.445
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",86ce9191edbed7f93006f20e700abb5344e0e57a,1,2015-09-30 07:11:56.979
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:30:35.571
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:30:36.141
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",493f3d455d1e5d05be1fc59f06abe3cb0c279c60,2,2015-09-20 02:14:51.376
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",91dd7407318406e9a71e2b4bac1a67839a9ba942,1,2015-09-30 01:50:54.842
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:25:02.732
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1e8928de9ebce03c8e073b95f53e0e0a336b3901,1,2015-09-23 03:06:13.063
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:28:39.572
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:27:07.099
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",86ce9191edbed7f93006f20e700abb5344e0e57a,1,2015-09-30 07:11:56.347
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:26:53.739
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,1,2015-09-22 12:42:52.824
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:27:07.496
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:28:40.672
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:28:12.768
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",91dd7407318406e9a71e2b4bac1a67839a9ba942,1,2015-09-30 01:50:55.196
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,1,2015-09-22 12:42:53.38
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1e8928de9ebce03c8e073b95f53e0e0a336b3901,1,2015-09-23 03:06:12.603
"POZJ3uOtEeSoXCIACw4Gzg","4Bj3v",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-30 01:25:03.123
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2,2015-10-18 04:32:16.539
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,2,2015-10-30 06:58:03.711
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,1,2015-10-30 06:57:23.15
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",07b763e3c87a0431ae9526b4a0e209b41ced4525,2,2015-10-20 17:25:23.317
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,1,2015-10-30 06:57:58.272
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",b65548806d4ff91b59d96b8672cef03b51ba7175,2,2015-10-20 16:05:52.283
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",7b551202bd26e40186d43bd33fbe9335bcb50991,1,2015-10-20 15:09:21.811
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",44060c1f174b8e40cd7e54c7207c85d146522940,2,2015-10-28 04:47:25.22
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",389ef563c67909acdd6190e5fa2613da558453f2,2,2015-10-28 03:19:42.942
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,2,2015-10-20 13:15:35.556
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",6479fb5cc65feed041715afe467728b3209a489a,2,2015-10-21 11:45:38.208
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",0a9d39327da645f6f45d6d9cd858093f838bd74b,2,2015-06-13 10:56:48.188
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,2,2015-11-15 04:50:12.431
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,1,2015-10-18 04:29:42.48
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,1,2015-10-18 02:18:40.36
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",b7462916e0d6ec87e63c430c638b47a64b534bb2,1,2015-10-20 13:15:40.291
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",b65548806d4ff91b59d96b8672cef03b51ba7175,1,2015-10-20 16:05:48.60
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",07b763e3c87a0431ae9526b4a0e209b41ced4525,1,2015-10-20 17:22:52.856
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,1,2015-10-20 13:12:49.837
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",60790593444c65dbc94c20c7733c4894a399da4a,2,2015-10-20 16:22:28.454
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",60790593444c65dbc94c20c7733c4894a399da4a,1,2015-10-20 16:20:19.227
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,1,2015-10-20 13:13:16.173
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,1,2015-10-20 13:08:10.182
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",6479fb5cc65feed041715afe467728b3209a489a,1,2015-10-21 11:26:03.216
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",b7462916e0d6ec87e63c430c638b47a64b534bb2,2,2015-10-20 13:28:00.897
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",1e8928de9ebce03c8e073b95f53e0e0a336b3901,1,2015-10-28 02:33:44.615
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",389ef563c67909acdd6190e5fa2613da558453f2,1,2015-10-28 03:19:33.602
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",1e8928de9ebce03c8e073b95f53e0e0a336b3901,2,2015-10-28 02:36:16.654
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",44060c1f174b8e40cd7e54c7207c85d146522940,1,2015-10-28 04:47:22.141
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,2,2015-10-18 02:21:11.643
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,1,2015-11-15 04:50:05.007
"POZJ3uOtEeSoXCIACw4Gzg","4kfPK",0a9d39327da645f6f45d6d9cd858093f838bd74b,1,2015-06-13 10:56:30.554
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",5e48135612fcb7dc1e643227adfcc3db3a35c2b3,2,2015-10-06 13:49:47.503
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",7ee82882332f6a283226aa8882587a0264337c4e,2,2015-10-21 02:03:43.462
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2,2015-10-07 01:54:18.344
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1d50373ed16a49e70da2d2a16a9f6a73016ea800,2,2015-09-28 10:08:25.039
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fa2abd46c1ff40d55f979154aa83955b903c4ebf,1,2015-09-26 23:26:37.518
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",986bca2fe7878bb3257d42574003c598a5520d4c,2,2015-10-07 03:28:56.039
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,2,2015-09-30 02:51:12.131
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ea7909426d374b1ad881a470b2c319d120a44bdc,2,2015-10-04 05:40:08.045
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fa2abd46c1ff40d55f979154aa83955b903c4ebf,2,2015-09-26 23:39:49.741
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,1,2015-09-30 02:42:26.957
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b65548806d4ff91b59d96b8672cef03b51ba7175,2,2015-10-13 08:20:35.566
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",91dd7407318406e9a71e2b4bac1a67839a9ba942,1,2015-10-21 01:34:48.284
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",7b551202bd26e40186d43bd33fbe9335bcb50991,2,2015-09-30 03:19:28.049
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ba6d61eccdb05252c1a01c3390bd9dce189d8b00,2,2015-09-30 03:33:22.823
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ebb3fa2f8445b64dfc50ac7d56d483d7623d679e,2,2015-10-13 15:34:33.707
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",e798b3c0b9519bb08d72c01462c4f9370eb44693,2,2015-10-07 09:37:36.379
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",3ad01530a17bdc5eedf51b3fdaa3e136918bcc19,2,2015-10-14 03:51:24.363
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",44060c1f174b8e40cd7e54c7207c85d146522940,2,2015-10-07 02:39:06.993
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",3147eb062def8be0a40e3934c47e22713126eed3,2,2015-10-01 08:45:29.439
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fb674ca122b0e9735c682df6095bf82d9f9de041,2,2015-10-18 05:11:54.914
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,2,2015-09-30 00:32:16.515
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",389ef563c67909acdd6190e5fa2613da558453f2,2,2015-10-07 01:16:43.353
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",07b763e3c87a0431ae9526b4a0e209b41ced4525,2,2015-10-04 16:41:23.924
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,2,2015-09-29 14:38:27.628
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",07b763e3c87a0431ae9526b4a0e209b41ced4525,1,2015-10-04 16:23:48.135
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",6479fb5cc65feed041715afe467728b3209a489a,2,2015-09-29 04:39:42.092
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",2bdd67351205999e30e3b0cd33cf53a2757f52eb,2,2015-10-21 02:29:40.423
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,2,2015-10-14 13:24:31.935
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2,2015-10-21 02:09:52.848
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ea7909426d374b1ad881a470b2c319d120a44bdc,1,2015-10-04 05:28:53.457
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",2bdd67351205999e30e3b0cd33cf53a2757f52eb,1,2015-10-04 12:42:56.866
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",389ef563c67909acdd6190e5fa2613da558453f2,2,2015-10-07 01:16:43.224
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b35fb6fab5e528b95049af8a9fa949491b835ba7,1,2015-10-18 02:51:22.359
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,1,2015-10-14 13:11:56.574
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fb674ca122b0e9735c682df6095bf82d9f9de041,1,2015-10-18 04:57:50.597
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",9e470abba14c8a702f7d54edba390fa8f2cae4d1,1,2015-10-18 09:47:11.899
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",389ef563c67909acdd6190e5fa2613da558453f2,1,2015-10-07 01:07:20.266
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,1,2015-10-14 13:02:48.781
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1944385aaaed7497783149b0f027ade317a4bdd6,2,2015-09-30 02:33:30.526
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",60790593444c65dbc94c20c7733c4894a399da4a,2,2015-10-07 01:48:12.838
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1e8928de9ebce03c8e073b95f53e0e0a336b3901,1,2015-10-06 15:20:53.257
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b7462916e0d6ec87e63c430c638b47a64b534bb2,2,2015-09-30 01:49:46.005
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,1,2015-10-14 13:11:40.55
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2,2015-09-30 09:20:06.414
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",9e470abba14c8a702f7d54edba390fa8f2cae4d1,2,2015-10-18 12:43:33.243
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",5e48135612fcb7dc1e643227adfcc3db3a35c2b3,1,2015-10-06 13:41:01.279
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2,2015-10-20 18:45:52.337
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",2bdd67351205999e30e3b0cd33cf53a2757f52eb,2,2015-10-04 12:54:56.781
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2,2015-10-21 01:56:39.759
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",7ee82882332f6a283226aa8882587a0264337c4e,1,2015-10-21 02:01:20.611
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2,2015-10-21 01:59:18.675
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",3147eb062def8be0a40e3934c47e22713126eed3,1,2015-10-01 08:36:31.347
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ff634d6f3149b2104d9d9e1c228a755f419c8f92,1,2015-10-07 03:27:11.952
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",44060c1f174b8e40cd7e54c7207c85d146522940,1,2015-10-07 02:27:39.387
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",91dd7407318406e9a71e2b4bac1a67839a9ba942,1,2015-10-21 01:32:54.571
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b6c1e75679b8dc02a0f53194beaa2b14dccd78eb,2,2015-10-07 01:44:23.605
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b7462916e0d6ec87e63c430c638b47a64b534bb2,2,2015-10-21 01:34:26.20
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b6c1e75679b8dc02a0f53194beaa2b14dccd78eb,1,2015-10-07 01:28:20.821
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ff634d6f3149b2104d9d9e1c228a755f419c8f92,2,2015-10-07 10:30:47.242
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",2bdd67351205999e30e3b0cd33cf53a2757f52eb,2,2015-10-21 02:28:32.999
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",60790593444c65dbc94c20c7733c4894a399da4a,1,2015-10-07 01:32:40.746
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2,2015-10-20 18:53:47.424
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",e798b3c0b9519bb08d72c01462c4f9370eb44693,1,2015-10-07 09:26:26.164
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,1,2015-10-07 01:31:16.618
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",cd40b9ca5f5d0cc8bd5c6181dcc26534232de031,2,2015-09-30 01:39:20.171
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ff634d6f3149b2104d9d9e1c228a755f419c8f92,1,2015-10-07 09:44:23.66
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",986bca2fe7878bb3257d42574003c598a5520d4c,1,2015-10-07 02:38:27.361
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ff634d6f3149b2104d9d9e1c228a755f419c8f92,1,2015-10-07 09:46:31.701
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ff634d6f3149b2104d9d9e1c228a755f419c8f92,1,2015-10-07 10:00:02.306
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",986bca2fe7878bb3257d42574003c598a5520d4c,2,2015-10-07 02:56:35.616
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,2,2015-09-30 16:10:57.729
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1e8928de9ebce03c8e073b95f53e0e0a336b3901,2,2015-10-06 15:32:16.408
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b65548806d4ff91b59d96b8672cef03b51ba7175,1,2015-10-13 08:06:45.833
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ebb3fa2f8445b64dfc50ac7d56d483d7623d679e,1,2015-10-13 15:26:17.351
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",3ad01530a17bdc5eedf51b3fdaa3e136918bcc19,1,2015-10-14 03:35:34.39
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b35fb6fab5e528b95049af8a9fa949491b835ba7,2,2015-10-18 02:57:18.24
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",6479fb5cc65feed041715afe467728b3209a489a,1,2015-09-29 04:21:59.797
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,1,2015-09-29 12:25:33.52
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,1,2015-09-29 14:33:47.283
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1d50373ed16a49e70da2d2a16a9f6a73016ea800,1,2015-09-28 09:59:35.653
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,1,2015-09-29 14:34:07.679
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",cd40b9ca5f5d0cc8bd5c6181dcc26534232de031,1,2015-09-30 01:21:36.175
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,1,2015-09-30 00:23:08.68
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",1944385aaaed7497783149b0f027ade317a4bdd6,1,2015-09-30 02:23:44.465
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",ba6d61eccdb05252c1a01c3390bd9dce189d8b00,1,2015-09-30 03:19:17.034
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,1,2015-09-30 09:13:36.884
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,1,2015-09-30 15:54:28.08
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",7b551202bd26e40186d43bd33fbe9335bcb50991,1,2015-09-30 03:08:27.552
"POZJ3uOtEeSoXCIACw4Gzg","6cib0",b7462916e0d6ec87e63c430c638b47a64b534bb2,1,2015-09-30 01:36:09.907
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",86ce9191edbed7f93006f20e700abb5344e0e57a,2,2015-12-06 11:11:34.66
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",5e48135612fcb7dc1e643227adfcc3db3a35c2b3,2,2015-09-23 02:45:46.777
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2,2015-09-18 08:23:55.557
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",e798b3c0b9519bb08d72c01462c4f9370eb44693,2,2015-09-16 15:20:35.747
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",986bca2fe7878bb3257d42574003c598a5520d4c,2,2015-09-22 13:44:49.851
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",3ad01530a17bdc5eedf51b3fdaa3e136918bcc19,2,2015-10-03 11:17:04.372
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",91dd7407318406e9a71e2b4bac1a67839a9ba942,2,2015-09-30 01:48:21.827
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",1d50373ed16a49e70da2d2a16a9f6a73016ea800,2,2015-09-22 15:43:54.18
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",ea7909426d374b1ad881a470b2c319d120a44bdc,2,2015-09-23 01:20:29.217
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",ebb3fa2f8445b64dfc50ac7d56d483d7623d679e,2,2015-10-21 02:26:33.50
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",7b551202bd26e40186d43bd33fbe9335bcb50991,2,2015-09-16 02:54:16.13
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,2,2015-09-16 02:14:44.664
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",fa2abd46c1ff40d55f979154aa83955b903c4ebf,2,2015-09-18 05:17:24.944
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,2,2015-09-22 12:41:35.506
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",fa2abd46c1ff40d55f979154aa83955b903c4ebf,1,2015-09-18 05:04:12.318
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,1,2015-09-16 02:02:50.239
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",b65548806d4ff91b59d96b8672cef03b51ba7175,2,2015-09-22 16:49:07.80
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",3147eb062def8be0a40e3934c47e22713126eed3,2,2015-09-18 12:56:57.436
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",07b763e3c87a0431ae9526b4a0e209b41ced4525,2,2015-09-23 07:42:26.251
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",44060c1f174b8e40cd7e54c7207c85d146522940,2,2015-09-22 18:01:12.288
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",0a9d39327da645f6f45d6d9cd858093f838bd74b,2,2015-11-29 00:43:52.967
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",fb674ca122b0e9735c682df6095bf82d9f9de041,2,2015-09-22 09:25:45.876
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2,2015-10-21 01:31:24.889
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",6479fb5cc65feed041715afe467728b3209a489a,2,2015-09-16 03:20:25.147
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,2,2015-09-22 16:47:14.769
"POZJ3uOtEeSoXCIACw4Gzg","7DQYI",2bdd67351205999e30e3b0cd33cf53a2757f52eb,2,2015-09-16 02:20:20.691
