course_id,course_item_id,taiwan_user_id,course_quiz_grade_ts,course_quiz_grade,course_quiz_max_grade
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",b7462916e0d6ec87e63c430c638b47a64b534bb2,2015-10-14 04:01:51.088,19,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",ea7909426d374b1ad881a470b2c319d120a44bdc,2015-10-20 17:37:39.833,21,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2015-11-01 13:28:54.357,21,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",2bdd67351205999e30e3b0cd33cf53a2757f52eb,2015-10-17 15:21:09.084,17,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",60790593444c65dbc94c20c7733c4894a399da4a,2015-10-14 03:50:04.318,21,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",986bca2fe7878bb3257d42574003c598a5520d4c,2015-11-01 14:52:25.533,17,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",6479fb5cc65feed041715afe467728b3209a489a,2015-10-18 03:37:04.141,19,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",9e470abba14c8a702f7d54edba390fa8f2cae4d1,2015-11-17 17:43:53.877,19,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2015-10-20 02:48:17.787,19,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",ebb3fa2f8445b64dfc50ac7d56d483d7623d679e,2015-11-02 03:48:48.782,17,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",3ad01530a17bdc5eedf51b3fdaa3e136918bcc19,2015-12-09 05:34:34.001,17,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,2015-10-30 16:57:51.787,18,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",e798b3c0b9519bb08d72c01462c4f9370eb44693,2015-10-28 08:31:07.242,19,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",07b763e3c87a0431ae9526b4a0e209b41ced4525,2015-10-20 14:21:53.553,20,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,2015-10-19 14:53:48.098,18,21
"POZJ3uOtEeSoXCIACw4Gzg","loU2f",7ee82882332f6a283226aa8882587a0264337c4e,2015-12-07 06:27:21.64,20,21
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",0a9d39327da645f6f45d6d9cd858093f838bd74b,2015-09-29 15:07:15.996,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",fa2abd46c1ff40d55f979154aa83955b903c4ebf,2015-09-29 06:10:39.275,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",fb674ca122b0e9735c682df6095bf82d9f9de041,2015-10-18 09:18:13.049,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",86ce9191edbed7f93006f20e700abb5344e0e57a,2015-12-07 16:41:33.016,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",5e48135612fcb7dc1e643227adfcc3db3a35c2b3,2015-10-20 15:18:48.108,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",7b551202bd26e40186d43bd33fbe9335bcb50991,2015-10-17 14:29:52.003,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",1e8928de9ebce03c8e073b95f53e0e0a336b3901,2015-10-18 07:17:42.307,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",b35fb6fab5e528b95049af8a9fa949491b835ba7,2015-10-18 05:15:36.55,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,2015-10-18 10:14:04.908,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",389ef563c67909acdd6190e5fa2613da558453f2,2015-10-21 01:49:21.689,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,2015-09-29 16:23:59.561,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",1d50373ed16a49e70da2d2a16a9f6a73016ea800,2015-10-14 03:59:23.921,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",cd40b9ca5f5d0cc8bd5c6181dcc26534232de031,2015-10-14 01:47:40.845,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",b6c1e75679b8dc02a0f53194beaa2b14dccd78eb,2015-10-17 05:28:08.053,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",ba6d61eccdb05252c1a01c3390bd9dce189d8b00,2015-10-21 01:11:46.944,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",b65548806d4ff91b59d96b8672cef03b51ba7175,2015-10-20 13:58:42.644,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",1944385aaaed7497783149b0f027ade317a4bdd6,2015-09-30 09:49:29.794,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",ff634d6f3149b2104d9d9e1c228a755f419c8f92,2015-10-20 16:44:29.733,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,2015-09-30 16:30:38.886,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",3147eb062def8be0a40e3934c47e22713126eed3,2015-10-28 12:55:11.126,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",b7462916e0d6ec87e63c430c638b47a64b534bb2,2015-09-30 08:09:44.197,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",ea7909426d374b1ad881a470b2c319d120a44bdc,2015-10-18 03:22:13.141,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2015-10-25 07:43:09.799,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",2bdd67351205999e30e3b0cd33cf53a2757f52eb,2015-10-21 02:10:17.035,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",60790593444c65dbc94c20c7733c4894a399da4a,2015-10-10 13:41:28.105,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",986bca2fe7878bb3257d42574003c598a5520d4c,2015-10-08 03:03:35.376,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",6479fb5cc65feed041715afe467728b3209a489a,2015-09-29 15:16:47.054,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",9e470abba14c8a702f7d54edba390fa8f2cae4d1,2015-10-20 03:53:02.533,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2015-10-14 02:35:42.011,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",ebb3fa2f8445b64dfc50ac7d56d483d7623d679e,2015-10-14 03:05:14.111,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",3ad01530a17bdc5eedf51b3fdaa3e136918bcc19,2015-10-20 17:34:15.132,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,2015-10-05 03:03:19.568,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",e798b3c0b9519bb08d72c01462c4f9370eb44693,2015-10-07 13:01:09.937,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",07b763e3c87a0431ae9526b4a0e209b41ced4525,2015-10-07 13:46:54.63,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,2015-10-01 02:53:01.944,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mHZLg",7ee82882332f6a283226aa8882587a0264337c4e,2015-11-01 08:41:39.864,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",fa2abd46c1ff40d55f979154aa83955b903c4ebf,2015-09-26 12:14:08.444,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",fb674ca122b0e9735c682df6095bf82d9f9de041,2015-10-01 12:17:46.941,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",86ce9191edbed7f93006f20e700abb5344e0e57a,2015-12-07 16:57:14.516,15,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",5e48135612fcb7dc1e643227adfcc3db3a35c2b3,2015-10-20 15:04:13.398,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",7b551202bd26e40186d43bd33fbe9335bcb50991,2015-10-20 15:41:04.42,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",1e8928de9ebce03c8e073b95f53e0e0a336b3901,2015-10-01 14:39:46.865,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",b35fb6fab5e528b95049af8a9fa949491b835ba7,2015-10-04 13:07:06.156,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",44060c1f174b8e40cd7e54c7207c85d146522940,2015-10-07 02:20:55.168,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,2015-10-11 09:46:02.64,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",389ef563c67909acdd6190e5fa2613da558453f2,2015-09-30 01:17:50.954,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,2015-09-30 01:23:09.414,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",1d50373ed16a49e70da2d2a16a9f6a73016ea800,2015-10-07 03:28:04.385,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",cd40b9ca5f5d0cc8bd5c6181dcc26534232de031,2015-11-01 07:23:24.227,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",b6c1e75679b8dc02a0f53194beaa2b14dccd78eb,2015-10-07 01:15:54.394,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",ba6d61eccdb05252c1a01c3390bd9dce189d8b00,2015-10-01 15:38:28.80,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",b65548806d4ff91b59d96b8672cef03b51ba7175,2015-10-12 03:11:47.811,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",1944385aaaed7497783149b0f027ade317a4bdd6,2015-10-18 17:05:50.391,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",ff634d6f3149b2104d9d9e1c228a755f419c8f92,2015-10-20 15:41:44.783,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",91dd7407318406e9a71e2b4bac1a67839a9ba942,2015-12-09 13:06:53.23,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,2015-09-29 12:55:30.975,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",3147eb062def8be0a40e3934c47e22713126eed3,2015-09-28 10:00:11.011,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",b7462916e0d6ec87e63c430c638b47a64b534bb2,2015-09-29 14:19:01.762,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",ea7909426d374b1ad881a470b2c319d120a44bdc,2015-10-03 06:56:35.057,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2015-10-28 03:54:34.528,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",2bdd67351205999e30e3b0cd33cf53a2757f52eb,2015-09-30 10:46:45.666,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",60790593444c65dbc94c20c7733c4894a399da4a,2015-10-01 16:15:56.957,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",986bca2fe7878bb3257d42574003c598a5520d4c,2015-10-18 07:31:31.796,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",6479fb5cc65feed041715afe467728b3209a489a,2015-09-28 12:37:34.858,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",9e470abba14c8a702f7d54edba390fa8f2cae4d1,2015-11-17 10:20:27.268,16,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",03ce38e9f6066ef04d55f81594fc72bbe5c4b7a3,2015-09-30 08:53:21.193,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",ebb3fa2f8445b64dfc50ac7d56d483d7623d679e,2015-10-13 12:30:00.534,17,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",3ad01530a17bdc5eedf51b3fdaa3e136918bcc19,2015-10-19 15:15:47.412,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,2015-10-28 03:14:48.187,18,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",e798b3c0b9519bb08d72c01462c4f9370eb44693,2015-10-07 09:12:27.019,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",07b763e3c87a0431ae9526b4a0e209b41ced4525,2015-10-02 14:28:02.874,20,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,2015-09-30 15:36:42.752,19,20
"POZJ3uOtEeSoXCIACw4Gzg","mIUnh",7ee82882332f6a283226aa8882587a0264337c4e,2015-10-04 10:06:54.368,18,20
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",1e8928de9ebce03c8e073b95f53e0e0a336b3901,2015-10-18 08:31:46.994,0,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",b35fb6fab5e528b95049af8a9fa949491b835ba7,2015-10-18 10:59:12.779,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",f67ea5af0aadc39af7d2ca6b9dac4b01accb0796,2015-11-14 05:17:54.261,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",389ef563c67909acdd6190e5fa2613da558453f2,2015-10-28 02:27:49.415,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",fa575a879fe61bb1a5de499ad1b96eb0d80a335b,2015-10-06 14:32:43.277,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",1944385aaaed7497783149b0f027ade317a4bdd6,2015-10-06 13:53:28.795,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",1fb67d93a75971943c3ac4f97e8d2aab38a6b179,2015-10-14 04:36:39.972,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",3147eb062def8be0a40e3934c47e22713126eed3,2015-10-28 03:51:48.639,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",ea7909426d374b1ad881a470b2c319d120a44bdc,2015-10-28 04:56:59.132,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",04bdd9ad9db1bd50c6738902f2f36619495b1dc0,2015-10-20 15:48:58.967,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",60790593444c65dbc94c20c7733c4894a399da4a,2015-10-11 10:48:25.09,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",986bca2fe7878bb3257d42574003c598a5520d4c,2015-10-28 14:28:09.86,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",b1281b5b3d3ac98ee7ed6655fb26929b858f1946,2015-10-08 15:24:34.775,2,2
"POZJ3uOtEeSoXCIACw4Gzg","xz5Zr",b4a7f5d77c38c585a7015c9d9871c37dcca9039a,2015-10-06 13:50:38.659,2,2
