peer_comment_id,peer_submission_id,taiwan_peer_assignments_user_id,peer_comment_created_ts,peer_comment_text
"XWHraluzEeWKwA728QcdyQ","1JPifVelEeWeowqeyqLTrQ",2239f72b54b99f6d05bee84c0b72e130914a74f4,2015-09-15 14:09:22.864,"没有看见图哦，上传成功了吗"
"Wvt4ExVDEeWA7CIAC5WDNQ","3De1Lg0ZEeWv5yIAC00Eog",970c4f2f298a9f0869de68d926ebc8cc62bb87cd,2015-06-17 22:51:13.809,"沒有看到你畫的圖喔"
"KufslhdGEeWM2iIAC0KUpw","3De1Lg0ZEeWv5yIAC00Eog",a76710fabe2e4dc230b0c8b03178acb49a59e87d,2015-06-20 12:16:23.966,"我也沒看到耶"
"-TFU5hkXEeWYoCIAC5MBcw","3De1Lg0ZEeWv5yIAC00Eog",257a32fbe53376cabe05d8d09f9d53ee6880d97a,2015-06-22 19:50:46.037,"還是沒看到你的圖喔!"
"5aMPmxtfEeWM2iIAC0KUpw","3De1Lg0ZEeWv5yIAC00Eog",d3e0b4e68f79e3bb5a552316588d9ed10ce87c6d,2015-06-25 17:30:39.318,"同學，你的作業我就暫時不評，快補上作業吧!!"
"tX6CaBpUEeWmISIAC9QOog","3De1Lg0ZEeWv5yIAC00Eog",6e7df10fefe3579832ddf2e2a5d0f01a5df7d983,2015-06-24 09:38:02.921,"没有图纸哦，可能没有上传成功"
"nozXoRfDEeWM2iIAC0KUpw","3De1Lg0ZEeWv5yIAC00Eog",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-21 03:14:25.076,"hi 没有图 呐"
"D3z1ANUtEeWA6BIeMfBWVQ","WyU_HnZaEeWPJBI9QEQKiQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-17 04:15:21.476,"求互评。。谢谢"
"uJQJexwNEeWA7CIAC5WDNQ","ATAyuBwIEeWHGCIACznL2w",a369abd6435ac9b85aa6c1719d1853bf3359aa01,2015-06-26 14:14:56.153,"確實沒有劃出對角線，會再修正自己的手繪稿!!。"
"2YE7OWnPEeWy9BLlActDnw","WDrsT2TbEeWn7w41YP_VgQ",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-10-03 13:08:33.294,"图框呢，请问Z轴的标注是如何标注上去的？"
"rHKGSilaEeWHPSIAC7MNfg","CpPBrSjnEeWHPSIAC7MNfg",b3507728f90d4daa0336a5995a1e6a1d04fd756f,2015-07-13 12:28:32.165,"等分的点有点多，感觉画两条直线中点中点就可以了，减少绘制步骤。"
"X-FWiDj-EeWj5iIACwIAYw","cM3YvDgiEeWddiIAC9pDDA",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-02 10:08:08.612,"求互评"
"RaHHVCZEEeWeUyIAC44Ejw","ZumVoR-vEeWd3iIAC7VAtA",02750b12e1ba62e911e991a08ccdf3c4de7b3bef,2015-07-09 14:10:37.253,"同學沒有上傳成功喔!!"
"0LE6FUDXEeWF8w6XN0ZAWw","jESv5DdJEeWV8SIACyyfnQ",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 09:52:16.809,"煩請幫我評分喔! 謝謝"
"DKMXe-8TEeWfwAohgaM63Q","pFp_T-AUEeWuQg40AlXKZQ",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 03:14:40.01,"中间的几分点，可以不用画，直接按照起点端点方向画圆弧，之后再用圆弧的圆心花园即可。"
"PP1VLe8iEeWCWg4sBTB7QQ","pFp_T-AUEeWuQg40AlXKZQ",49a08ad1d5727ecb0c02c9d51ca452b79d2b621b,2016-03-21 05:03:23.583,"谢谢大家的评论。你们给我的建议，我将去一一实践一下。"
"cHigSTUfEeWddiIAC9pDDA","1fAVvTTJEeWddiIAC9pDDA",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-07-28 11:54:45.188,"作业求点评"
"GwvbxBphEeWYoCIAC5MBcw","gdvDNxpaEeWd3iIAC7VAtA",a505a4bfb276854236431bc639844c42a802d20d,2015-06-24 11:06:47.258,"已经非常好了，更干净利落些会很棒"
"17030NV1EeW17wrgkMLDIQ","_CyPt3W0EeWpCwrPNVXTlw",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-17 12:56:21.206,"同学，求互评。。谢谢~!"
"A1XppzpDEeWeYyIAC1WQXA","QXThXDLgEeWj5iIACwIAYw",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-04 00:51:59.785,"同学作业求互评"
"pD3l-xmGEeWd3iIAC7VAtA","elN1lhlhEeWmISIAC9QOog",d855068e29badcf1a02b793fbbbe24b8904999b9,2015-06-23 09:02:57.65,"我沒有看到圖啊."
"yYxkV0eyEeWN8ApZ0EiLeQ","KledsiYSEeW_ESIAC7Psdg",c71c0aa7942d4c174858a6bc415feb568d36dcd4,2015-08-21 03:14:51.584,"看不到作业"
"FtVovEapEeW-OhK375__6Q","paR5zEKYEeWBHArcQOD9cw",a6b8ec1fa0aa078fa9b1342aa87680adc3f73638,2015-08-19 19:32:55.117,"需要提交dwg文件。"
"uwIIckVUEeWPFgp1wk3USw","paR5zEKYEeWBHArcQOD9cw",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-18 02:56:32.171,"并非dwg文件，無法測量"
"eXh_8T65EeWnMCIAC9gGzQ","eo821Tw0EeWm9SIAC5HAew",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-09 17:10:03.248,"希望帮忙，审评"
"QDimvjSEEeWPACIACw4G5w","fqDLBCiwEeWmXSIAC00EeA",02750b12e1ba62e911e991a08ccdf3c4de7b3bef,2015-07-27 17:23:52.245,"上傳失敗了QQ"
"PvK01kttEeWBRg5dvElQww","fqDLBCiwEeWmXSIAC00EeA",112b2ba40987e0fb70c552b354d894795502b0b6,2015-08-25 21:07:08.428,"no pic no truth"
"7mRTwkVUEeWSTg7F_5iDhQ","fqDLBCiwEeWmXSIAC00EeA",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-18 02:57:58.379,"上傳失敗，看不到圖。"
"pm3qQ0DOEeWUtg4-KGZqVw","fqDLBCiwEeWmXSIAC00EeA",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 08:46:40.433,"看不到檔案喔"
"OEh9ZxqHEeWd3iIAC7VAtA","zYGzJBpgEeWd3iIAC7VAtA",a505a4bfb276854236431bc639844c42a802d20d,2015-06-24 15:39:37.185,"真心感谢各位的提议，我会认真对待"
"27o1kD2lEeWGtiIAC7XhOg","3f1E8jNjEeWPACIACw4G5w",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-08 08:17:06.998,"同学，求互评，谢谢^^"
"aLARfBfKEeWYoCIAC5MBcw","atZwzhVVEeWM2iIAC0KUpw",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-21 04:03:01.187,"perfect， different colors indicate different lines"
"_kKuIT0NEeWidSIAC7TGaQ","hnkJ6DmuEeWddiIAC9pDDA",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-07 14:10:01.432,"求互评，谢谢~"
"mhUfehR2EeWmISIAC9QOog","1Z--ARPxEeWM2iIAC0KUpw",970c4f2f298a9f0869de68d926ebc8cc62bb87cd,2015-06-16 22:25:32.844,"你沒有上傳你的檔案喔！"
"WrMiiT2CEeWGtiIAC7XhOg","XLxFJjLAEeWddiIAC9pDDA",48f99892f4183a56c1a51b1dddc50f27e3b36dae,2015-08-08 04:02:58.14,"同学 可以帮我评价 一下作业吗？十分感谢你啊"
"MJDapMAPEeWl4RIs9EHA5Q","sfW8lZcUEeWPmAru8qzZow",90aad0be2f70bbe0d07d0ac2d553b5262ccc2f0f,2016-01-21 07:18:37.651,"标注没有显示出来"
"bnaPVkIYEeWH9A5JyVdXvQ","RZlwtUIYEeWBGw50Rft1Mw",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-14 00:07:20.458,"Coursera无故压缩了图片的比例，还请同学右键点选图片->在新窗口中打开观察正确的比例！"
"yeXySFscEeWKwA728QcdyQ","4hTlwFYKEeWBRg5dvElQww",bf633637e3f701390cdf01406ef0821f9dc7a21f,2015-09-14 20:11:30.917,"no pics"
"kcS10GcVEeWjjQ6zloxUzw","4hTlwFYKEeWBRg5dvElQww",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-09-30 01:50:04.223,"看不到檔案"
"aNwCUlcqEeW33gr2kuz-bw","4hTlwFYKEeWBRg5dvElQww",6d79c04e634039f051cc82735d3e654ce2de4135,2015-09-09 19:38:56.416,"無檔案..."
"7KCXLz16EeWidSIAC7TGaQ","az-GhDwAEeWeYyIAC1WQXA",48f99892f4183a56c1a51b1dddc50f27e3b36dae,2015-08-08 03:09:46.992,"求互评……"
"iJS3UDOGEeWNVyIAC0uErA","eM0T_zNkEeWddiIAC9pDDA",321a4d17f55d004c026bb43cfe6319384603f07d,2015-07-26 11:07:41.475,"OK"
"tzpB0zUSEeWPACIACw4G5w","eM0T_zNkEeWddiIAC9pDDA",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-07-28 10:23:40.44,"作业求点评"
"BU8SEhO-EeWmISIAC9QOog","VByrLguMEeW6KCIACxUSlA",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-06-16 00:24:15.845,"all the dimensions are right ! well done ！"
"C9KsX-8MEeWPKQpBKpg03Q","afVxZuOlEeWohBKTpGZ3Aw",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 02:24:32.167,"总体比例很好，不过辅助线条不用擦去的。"
"hMtNPjnoEeWPACIACw4G5w","-I50cTakEeWPACIACw4G5w",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-03 14:04:12.778,"求互评，谢谢~"
"D_JcM0OuEeW-OhK375__6Q","ynRwqEOtEeWBcQqYSpqLgQ",29ce842a884926c48d96b5a64d0195e0b00ffe56,2015-08-16 00:30:57.558,"Coursera无故压缩了图片的比例，还请同学右键点选图片->在新窗口中打开观察正确的比例！"
"LMCR4NL7EeW5pwpGVAgthQ","VZuZR8zREeW17wrgkMLDIQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-14 09:13:13.411,"求互评。。谢谢"
"t0zIPBrqEeWA7CIAC5WDNQ","lyvXHhrfEeWA7CIAC5WDNQ",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-06-25 03:31:50.46,"画的好棒"
"D0CDjyEpEeWA7CIAC5WDNQ","4DUFSxwVEeWYoCIAC5MBcw",2a3eebe990e56539dcb0940605c9b8366bc59234,2015-07-03 02:13:13.793,"煩請也幫忙review我的作業，謝謝"
"8zZR_0gTEeW1lhIkNE2TLQ","6nxcJUZzEeWPFgp1wk3USw",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-08-21 14:50:22.667,"同学"
"GSbsS0zeEeWpgBJUo9Z-Uw","6nxcJUZzEeWPFgp1wk3USw",29fec495e7664dbb546e05d138847d4a50bc715a,2015-08-27 17:07:29.31,"看不到圖啊"
"fHjjzU5sEeWBRg5dvElQww","6nxcJUZzEeWPFgp1wk3USw",5f36af58bf2c4be6b10a6e0a06aa5d7efb0acc3c,2015-08-29 16:39:15.64,"没有图"
"66Iq9EgTEeWSvQrJn1rVOQ","6nxcJUZzEeWPFgp1wk3USw",4d3a9a04fdc20d059abee801a7f2b2f53c822e4d,2015-08-21 14:50:09.952,"看不到图呀事学"
"zP_tk7YzEeWfHwqjLjBT9w","As1m8qONEeWF6gpqp4BTmQ",0ca670f24de829f12b51e859331caedde2cf08e6,2016-01-08 18:15:30.358,"我看不到你的檔案"
"SAe5LkHAEeWWIQr4OsvVww","O3y3n0GgEeWBGw50Rft1Mw",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-13 13:36:20.266,"請幫忙互評喔！謝謝"
"ss8dtEVWEeWySA6VF2_0Lw","Wo5UAUSOEeW-OhK375__6Q",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-18 03:10:37.409,"上傳圖失敗，看不到圖。"
"VcekslImEeWUBw792DK9fQ","Wo5UAUSOEeW-OhK375__6Q",85e3a7ce33ed33610e9132aa683474f5811b75f4,2015-09-03 10:27:10.605,"无图"
"i6TRXU8VEeWBRg5dvElQww","Wo5UAUSOEeW-OhK375__6Q",57421bd9b24a697b32ea556f87fa0e12591d4390,2015-08-30 12:49:26.041,"上傳圖失敗，看不到圖。"
"9djgpD2kEeWGtiIAC7XhOg","8rv2MjQKEeWF2iIACyygBg",9b01023c8f3d1754748b3883e9d32c11c5d0a488,2015-08-08 08:10:41.323,"同学，求互评，谢谢^^"
"1fjRN0qpEeWpgBJUo9Z-Uw","Ut2GPEpAEeWpgBJUo9Z-Uw",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-24 21:48:20.445,"同学还请帮忙互评！"
"Hz5uLmcUEeWRsgp-oDfn8w","z4rjqGZ5EeW4MQo4aS2dkw",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-09-30 01:39:42.586,"圖反了"
"QMhHEh5nEeWYoCIAC5MBcw","EDWt1R0VEeWA7CIAC5WDNQ",cbd49ab901f3d640c79d443f8e5b8a25ea5c95ba,2015-06-29 14:00:52.20,"同學, 請您在回去看一下題目唷,  三角斜坡的地方應該沒有穿插的線段!"
"ZCar7znoEeWNVyIAC0uErA","VCoxMTU4EeWNVyIAC0uErA",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-03 14:03:18.012,"求互评，急需，谢谢~"
"41goQFIeEeWxHxIGetKceQ","Di2El1EiEeWbVQrsfyQbuw",c681b4ac7ea36a971a512b37f17ba93a1d0518e8,2015-09-03 09:33:52.137,"可以通过删除图标（在修建右边）来删除点"
"48ruVmvDEeWtPhJmZh_6JQ","ADbkVGqqEeWb4g4qCdqdUQ",3ab31217e0905e1dac61e9e211fbda083f1fe0f6,2015-10-06 00:47:58.919,"您似乎是用尺規畫的?依規定\"手繪\"應該是不可用尺規且徒手繪製的三視圖，無法給分，請再試試看"
"aTsGASS-EeWHGCIACznL2w","dyYKrx4bEeWYoCIAC5MBcw",02750b12e1ba62e911e991a08ccdf3c4de7b3bef,2015-07-07 15:39:53.253,"畫的好好喔，感覺繪圖功夫不錯"
"TZxoUu8MEeWPKQpBKpg03Q","SO8dHed4EeWWORKcDoY1lQ",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 02:26:22.541,"小圆比例有误。"
"U2uwqtJJEeWwoQrbIHhKaQ","6rL9IpouEeWuoA7BXrrLbQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-13 12:00:07.868,"求互评。。谢谢"
"B39D6kDZEeWF8w6XN0ZAWw","j0PmoDNFEeWj5iIACwIAYw",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 10:00:58.253,"煩請幫我評分喔! 謝謝"
"SCPpEj0CEeWidSIAC7TGaQ","j0PmoDNFEeWj5iIACwIAYw",92cb8b4bc19b557a63aa906646768b68209827fd,2015-08-07 12:46:11.421,"同学 可以帮忙 评价一下 我的作业 吗  thanks"
"PJYxoxzmEeWYoCIAC5MBcw","yPnheRskEeWM2iIAC0KUpw",cb8a70d4e1ca4643d8b63a03cf20cd3d6057f532,2015-06-27 16:04:48.92,"正方形比例不錯"
"8yRMbETAEeWPFgp1wk3USw","AFiRyUSyEeW-OhK375__6Q",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-17 09:18:40.832,"點擊右鍵-“在橷標簽頁中打開圖片”看得更清楚"
"nsZepzwyEeW2ASIACxeTpg","fJ_4CTwbEeWidSIAC7TGaQ",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-06 11:59:41.45,"辅助线最好用红色虚线/点划线，虽然并没有什么明确规定其他线不行，但是基本上都是这样用的。"
"K7ffKjwyEeWm9SIAC5HAew","fJ_4CTwbEeWidSIAC7TGaQ",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-06 11:56:28.417,"进行到随后的课程的时候，也请您审核一下我的作业哦。"
"TcTsVEQDEeW-OhK375__6Q","fJ_4CTwbEeWidSIAC7TGaQ",1d9b630d9da7a5618e95a2822693077d0d2a5793,2015-08-16 10:41:08.501,"求互评~谢谢！"
"3dR3-z2CEeW2ASIACxeTpg","fJ_4CTwbEeWidSIAC7TGaQ",48f99892f4183a56c1a51b1dddc50f27e3b36dae,2015-08-08 04:06:38.14,"求互评"
"2mCWYhuYEeWYoCIAC5MBcw","JZg_lBtwEeWM2iIAC0KUpw",e892fd006179b19171ff716d698a96fb0d9f4680,2015-06-26 00:18:21.741,"好美!!"
"z89sZyCDEeWmISIAC9QOog","JZg_lBtwEeWM2iIAC0KUpw",fd6874d9511eeeff54ae9d6b7426726d0cdc83a8,2015-07-02 06:30:20.395,"hey Buddy, could you possibly review my 手繪等角圖EG4_MU YANG in return, I am lacking in 3 more review to pass the assignment, thank you so much !"
"vadxPDzmEeWm9SIAC5HAew","jmI_8TxNEeWeYyIAC1WQXA",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-07 09:29:02.668,"同学作业求互评"
"RH3L3O8TEeWnOBISxifLdw","On-ziuRnEeWhmg4JHc-OZw",8d57074f8a698935a97dc938a40ad4bded63cac9,2016-03-21 03:16:13.718,"很好。"
"b8Y67BphEeWYoCIAC5MBcw","K_qO_hiWEeWYoCIAC5MBcw",a505a4bfb276854236431bc639844c42a802d20d,2015-06-24 11:09:09.408,"挺不错的，多练习线条就更好了"
"-UPevRfMEeWA7CIAC5WDNQ","gSAqRhYzEeWd3iIAC7VAtA",9360cbff41f15a745c40a866962a0dd5623a12b0,2015-06-21 04:21:22.741,"you seem having nothing submitted, by the way I like your avatar, hope can see your work soon."
"VibL2hcAEeWd3iIAC7VAtA","gSAqRhYzEeWd3iIAC7VAtA",e39e6b248301bbf5521820c7ba4ecf56dd70355a,2015-06-20 03:56:31.749,"you seem having nothing submitted, by the way I like your avatar, hope can see your work soon."
"IHQsqhjlEeWYoCIAC5MBcw","gSAqRhYzEeWd3iIAC7VAtA",d610b57df99696c1162fe6dfccf47c652497d867,2015-06-22 13:46:47.573,"沒有上傳檔案…"
"wsonEDwBEeWm9SIAC5HAew","2R4JujgzEeWF2iIACyygBg",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-06 06:09:56.533,"我作业提交的晚希望可以帮忙评论，谢谢"
"Wzh8Ojn0EeWNVyIAC0uErA","2R4JujgzEeWF2iIACyygBg",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-03 15:28:56.99,"求互评，谢谢"
"nD1qthWREeWA7CIAC5WDNQ","5sPXoxVBEeWM2iIAC0KUpw",e5c8728637378caa8a376dbd5c9a6b4a64f1e1e4,2015-06-18 08:11:24.038,"1.等分点的作法是正确的，但徒手画不能保证斜线上各点距离相等，画线平行。\\n2.横线画多了，会影响斜线交点的识别。\\n3、描述两种作法的差异点很好。"
"q9JfpyadEeWmXSIAC00EeA","uDFCtiY7EeW_ESIAC7Psdg",5892bd8e31d0defca97c9250e30115606454c2ae,2015-07-10 00:50:33.908,"很好"
"N-Rq9NJJEeWwoQrbIHhKaQ","L340op1REeWn4A5xojlPDw",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-13 11:59:21.683,"求互评。。谢谢"
"zQITshukEeWM2iIAC0KUpw","3NeGARufEeWmISIAC9QOog",6e7df10fefe3579832ddf2e2a5d0f01a5df7d983,2015-06-26 01:43:53.272,"附件传错了啊，附件是三视图……"
"IDeMWxUBEeWM2iIAC0KUpw","qY-60xT1EeWmISIAC9QOog",b5b08a4f878927603d70a4d8a39a1c6453763a94,2015-06-17 14:57:08.433,"为什么网速这么慢，上传很慢，加载图片也慢的要死。"
"35QzSh8EEeWmISIAC9QOog","YOfsoB5aEeWM2iIAC0KUpw",bbb652269912faa5761b4b3222a37fc98e69895b,2015-06-30 08:49:09.603,"没有看见图"
"ULns5j62EeWidSIAC7TGaQ","uaw8Zz2sEeWeYyIAC1WQXA",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-09 16:47:26.40,"作业提交的晚希望帮忙审评，谢谢"
"DJ_p3Bj8EeWM2iIAC0KUpw","YqZvBBjlEeWA7CIAC5WDNQ",d3e0b4e68f79e3bb5a552316588d9ed10ce87c6d,2015-06-22 16:30:52.73,"同學您的檔案似乎未上傳?"
"yIYILj8NEeWidSIAC7TGaQ","oM60DT6NEeWeYyIAC1WQXA",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-10 03:13:33.602,"畫的椰圓真平滑，好看。"
"DaYv8ejzEeWkUAr_DMJ5Lw","pJGBY-g4EeWcTQpIg9bO1w",49a08ad1d5727ecb0c02c9d51ca452b79d2b621b,2016-03-13 08:10:30.836,"希望能收到你的审阅"
"cpjPtR5nEeWHGCIACznL2w","IVJxqR4MEeWM2iIAC0KUpw",cbd49ab901f3d640c79d443f8e5b8a25ea5c95ba,2015-06-29 14:02:15.775,"同學, 這一題是要繪製等角圖, 不是三視圖喔!"
"GO4HWyCQEeWd3iIAC7VAtA","IVJxqR4MEeWM2iIAC0KUpw",8f32871ddbfd3e302d98b6d78cfcc9c89777a0f6,2015-07-02 07:58:17.03,"画错了 不是要求画三视图"
"1NeM8Zs7EeW4ihIO4Pzp8Q","s_wyupoyEeWuURKvSnbbUQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-05 10:34:58.094,"你好，我已给你评分了！我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"-YwaJ1CxEeWxHxIGetKceQ","pGSM6VBlEeWpgBJUo9Z-Uw",bea4018528f72a8d965bb898cee0444bb0d1b06f,2015-09-01 14:01:43.081,"打不開。。http404"
"7JnRvZohEeWJSQr5zqhI6w","n7gil5GuEeWy0Q7ABZMsnQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:56:59.877,"你好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"O_q7UtL7EeWsaAqtPzxiow","NHdgmsyKEeWA6BIeMfBWVQ",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-14 09:13:38.958,"求互评。。谢谢"
"kOcnUjj8EeWF2iIACyygBg","oplwkzgdEeWddiIAC9pDDA",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-02 09:55:11.865,"同学作业求评价"
"uZSFlj0EEeWGtiIAC7XhOg","pm6d0jzBEeWidSIAC7TGaQ",298c4decf5e6d2964abba3b20e8e2da8f721c0d2,2015-08-07 13:03:40.735,"麻烦您也请指点一下我的作业，万分感谢"
"MEoGhT2UEeWm9SIAC5HAew","pm6d0jzBEeWidSIAC7TGaQ",38864bf9c60211f26c859f0102bba785316ffbcd,2015-08-08 06:10:37.928,"看不见你的作业啊同学"
"1iLmBEKgEeWH9A5JyVdXvQ","PcMYI0J5EeWH9A5JyVdXvQ",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-14 16:23:45.948,"希望帮忙评审作业，谢谢"
"ISbq5kGREeWTMBKhOZsGeQ","39MnhjzBEeWm9SIAC5HAew",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-13 07:58:48.693,"開不到連結喔！"
"6RgU80_mEeWBRg5dvElQww","YPZC7k2MEeWxHxIGetKceQ",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-31 13:48:07.641,"求互评！"
"ouYlnk2MEeWoNAol4TlMSw","YPZC7k2MEeWxHxIGetKceQ",ea27f1222134bf59b3aff8f002affa95d9d9254a,2015-08-28 13:56:52.842,"上传后被压缩，请点击右键-\"在新标签页中打开图片”看真实版；"
"y2MOKjweEeWGtiIAC7XhOg","0TBzeznnEeWPACIACw4G5w",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-06 09:37:46.362,"作业提交的晚，希望可以帮忙评论，谢谢"
"r0iGcEewEeW3ghKGHbZhrw","RHWHg0ZxEeWSTg7F_5iDhQ",c71c0aa7942d4c174858a6bc415feb568d36dcd4,2015-08-21 02:59:48.525,"上传图片后，图片被压扁了（我也是相同的情况），比例真的很难看得出"
"fwMtMzSEEeWddiIAC9pDDA","9urJsy4zEeWu2iIACucCZg",02750b12e1ba62e911e991a08ccdf3c4de7b3bef,2015-07-27 17:25:37.591,"無法量測@@"
"djjEaTZVEeWPACIACw4G5w","9urJsy4zEeWu2iIACucCZg",8a048e4c53417f8b21e1b4c8fdd241771cb177be,2015-07-30 00:53:58.823,"同学，还请上传dwg文件。"
"QupfaznoEeWF2iIACyygBg","9urJsy4zEeWu2iIACucCZg",fb821dd5bbd8f91c4182591bb8ee77f7ea08a899,2015-08-03 14:02:22.252,"不是dwgde文件哦~但我还是给分了。另，求互评，谢谢！"
"trsRrTwZEeWidSIAC7TGaQ","6clwVDuqEeWGtiIAC7XhOg",940caf8e55062c25e33b711b14d50262f372ca40,2015-08-06 09:01:24.223,"加油啊，挺好的，就是线还是有点不确定。"
"6TAsbjwbEeWm9SIAC5HAew","DKd13DwREeW2ASIACxeTpg",ff01d7c5c8154846e73318cedbaf5c3382ef89e6,2015-08-06 09:17:07.87,"作业提交的晚 希望帮忙评理，谢谢"
"_Hk5iDqREeWidSIAC7TGaQ","mNhioizsEeWeoSIAC0aC-w",04a2563a98a8ddfb5a4b72f783e72d77e92a3771,2015-08-04 10:17:18.514,"看不到图片哦"
"5bIwMifMEeWerCIAC1CI_g","WZlwgSeQEeWo2yIACzUEBg",e88b5b3f1ca07de54ec88f95d3f9cf514e6f39de,2015-07-11 13:01:08.514,"怎么没有人帮我评分？"
"ml_dDJohEeW0dw6k4EUmPw","Ki4Iy5XkEeWy0Q7ABZMsnQ",26a43bb35fdee450dabe77ba949e437fe527f8f1,2015-12-04 00:54:41.924,"你好，我还有一周的时间就要到证书截止日了，能不能麻烦也给我的作业514，515，614评个分，让我顺利拿到证书？感谢！"
"KvuChBPmEeWYoCIAC5MBcw","xdbTOAuOEeWUtiIAC9TNkg",ace4d65607e0c8b6896c96f8e4c995a017c3dfbb,2015-06-16 05:11:38.92,"大圆可以再圆一点。"
"pRkSOlCZEeWoNAol4TlMSw","sJDuR0_4EeWpgBJUo9Z-Uw",59658ab70f4deafaadce0379012a2e5a4d24f469,2015-09-01 11:07:33.477,"很好"
"04SqidTJEeWrJhKRHKXGQw","35YBHbSTEeWMNQ43fvJXFw",fd5896c6b892c2f231f4277ee3b4cc47f1fd456f,2016-02-16 16:25:00.687,"求互评。。谢谢"
"i60NHF3GEeWqGw6RaHDb6w","BSTaYV1WEeWqGw6RaHDb6w",3ab31217e0905e1dac61e9e211fbda083f1fe0f6,2015-09-18 05:31:43.295,"你的作業是我這門課第1份review的作品，祝福你順利完成課程!一起加油!"
"rDImvTj8EeWj5iIACwIAYw","hREJATBJEeWYtSIAC7ZpGA",503cf4fbe26c110fe7043ce88efab6fc2a4295e2,2015-08-02 09:55:57.655,"同学作业求评价"
"5R46lUEKEeWROBLaNbTpOQ","AJ5_bT1gEeW2ASIACxeTpg",96d5991aa421249bebd72b3c007c28b90e905f37,2015-08-12 15:57:55.411,"煩請幫我評分喔! 謝謝"
"7oHKjEqpEeWbVQrsfyQbuw","3kbScEWiEeWySA6VF2_0Lw",e17402fc1884e9663591f09deb7831e39413fe19,2015-08-24 21:49:01.608,"同学还请帮忙互评！"
"-LAWOxQQEeWYoCIAC5MBcw","R7loIRPwEeWHGCIACznL2w",c25a4b1153924db67539a0492dfa22b5076c73b1,2015-06-16 10:18:02.899,"为什么我看不到你的图。。。"
