course_id,course_item_id,feedback_unit_id,feedback_unit_type,feedback_system,taiwan_feedback_user_id,feedback_rating,feedback_max_rating,detailed_context,feedback_ts
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",62002925f86594daf7ae05d45844f4418a3bacfc,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2016-03-01 14:01:24.106
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",61d8eba2e5e7a7c6d0b7a67aa2473acd8c755850,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2016-03-21 14:23:46.992
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",f8906476ce52dbe313f1afab7f9d28bc99cf45e0,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2016-03-29 13:45:53.158
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",0296c98615cdd3e35555f84a69de88c551c56b1a,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2016-01-03 17:14:05.399
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",ba12ab5ac6b74f41c2d89d2b5a30e6e3db1e23bb,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2015-10-20 13:51:09.831
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",e190bd0d41608e6ea4bc0e1f9642290761bcf342,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2015-11-26 15:14:52.999
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",d26cff9c5e120accf4e3adee1f8bace9c421c93a,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2015-10-12 06:50:42.486
"POZJ3uOtEeSoXCIACw4Gzg","8fVvc","PbRJJeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",a612524ace40a73949272e8cb2721207d3a52d80,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~8fVvc!~PbRJJeOtEeSmwCIAC1ENYw",2015-10-23 11:06:21.132
"POZJ3uOtEeSoXCIACw4Gzg","DJoZT","ZAMmhwiXEeW3OCIAC44JnQ@10","peerAssignment","LIKE_OR_DISLIKE",f8906476ce52dbe313f1afab7f9d28bc99cf45e0,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~DJoZT!~ZAMmhwiXEeW3OCIAC44JnQ@10",2016-03-31 12:59:21.187
"POZJ3uOtEeSoXCIACw4Gzg","EGSXs","pE70ihEoEeWgpiIAC4AWEA","lecture","LIKE_OR_DISLIKE",8aed2fb2074d679d4a67bf0051531ca0cea01cb9,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~EGSXs!~pE70ihEoEeWgpiIAC4AWEA",2015-09-28 12:49:47.387
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",3aece59400c8d7f7c2b50f9abb987b9944460f0f,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2016-03-11 07:42:18.69
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",12243eb6bb1a9745fdec90664215a124f5ad095c,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2015-12-15 02:09:24.721
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",90c12fd090ec45906d2b1a61fd45ab6f389ec32e,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2015-11-06 03:16:44.059
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",62002925f86594daf7ae05d45844f4418a3bacfc,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2016-02-25 05:18:41.61
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",9a9afcbc8120f09f1116c266b7f9e89ef1f88306,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2015-11-03 00:46:26.79
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@8","supplement","LIKE_OR_DISLIKE",f1084389127768c2117490d6958a3db9ebb8237f,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@8",2015-09-29 16:04:16.571
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@8","supplement","LIKE_OR_DISLIKE",6e8c006b766c557c313a78a243a73a9344058df6,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@8",2015-09-20 14:23:36.606
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",1e3ebef609d2ecbb2eac81af0e1b9caa51faae3d,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2015-11-01 13:53:42.666
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@8","supplement","LIKE_OR_DISLIKE",c3a4f4b09db84dd4ddf2f982753f0f36f50d1329,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@8",2015-09-27 17:26:49.771
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@8","supplement","LIKE_OR_DISLIKE",ab52b7ddb42bde47325a69a1fbda9cc60b8c76e5,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@8",2015-09-23 09:55:00.533
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",9a3e0cc8028ae3d3789106ada5ab1937ad8f2994,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2015-11-01 02:57:12.887
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",d26cff9c5e120accf4e3adee1f8bace9c421c93a,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2015-10-12 03:01:31.361
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",2c4552ab5f268b015d884dfe4b6449d42b6412a8,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2015-11-01 13:44:11.376
"POZJ3uOtEeSoXCIACw4Gzg","ETcZW","VI1zyviREeSqYiIACzSIXA@9","supplement","LIKE_OR_DISLIKE",f68b38ae39a86fa57d7aea958af1e26b404120ef,1,1,"supplementContext~POZJ3uOtEeSoXCIACw4Gzg!~ETcZW!~VI1zyviREeSqYiIACzSIXA@9",2016-01-30 04:11:24.33
"POZJ3uOtEeSoXCIACw4Gzg","FFB6d","lPnnmgiwEeWCQyIAC5XEog@10","peerAssignment","LIKE_OR_DISLIKE",62002925f86594daf7ae05d45844f4418a3bacfc,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~FFB6d!~lPnnmgiwEeWCQyIAC5XEog@10",2016-03-18 08:33:01.353
"POZJ3uOtEeSoXCIACw4Gzg","FFB6d","lPnnmgiwEeWCQyIAC5XEog@10","peerAssignment","LIKE_OR_DISLIKE",f8906476ce52dbe313f1afab7f9d28bc99cf45e0,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~FFB6d!~lPnnmgiwEeWCQyIAC5XEog@10",2016-04-09 09:04:08.308
"POZJ3uOtEeSoXCIACw4Gzg","GbddL","PbnGcuOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",6654f0bc8502508e3f4d84068b3576b47291f78a,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~GbddL!~PbnGcuOtEeSmwCIAC1ENYw",2015-11-19 04:54:47.402
"POZJ3uOtEeSoXCIACw4Gzg","GbddL","PbnGcuOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",d26cff9c5e120accf4e3adee1f8bace9c421c93a,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~GbddL!~PbnGcuOtEeSmwCIAC1ENYw",2015-10-20 02:36:20.441
"POZJ3uOtEeSoXCIACw4Gzg","HD5V6","PcPYqeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",6654f0bc8502508e3f4d84068b3576b47291f78a,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~HD5V6!~PcPYqeOtEeSmwCIAC1ENYw",2015-11-24 04:26:50.812
"POZJ3uOtEeSoXCIACw4Gzg","HD5V6","PcPYqeOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",d127e7cf9771382f9a8c2468b2a9aae7d216fe2d,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~HD5V6!~PcPYqeOtEeSmwCIAC1ENYw",2015-11-15 06:46:34.075
"POZJ3uOtEeSoXCIACw4Gzg","JWs87","s8EwFwYvEeWW0yIAC5cQUQ@3","peerAssignment","LIKE_OR_DISLIKE",62002925f86594daf7ae05d45844f4418a3bacfc,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~JWs87!~s8EwFwYvEeWW0yIAC5cQUQ@3",2016-03-05 14:06:17.517
"POZJ3uOtEeSoXCIACw4Gzg","JWs87","s8EwFwYvEeWW0yIAC5cQUQ@3","peerAssignment","LIKE_OR_DISLIKE",61d8eba2e5e7a7c6d0b7a67aa2473acd8c755850,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~JWs87!~s8EwFwYvEeWW0yIAC5cQUQ@3",2016-04-12 12:36:31.064
"POZJ3uOtEeSoXCIACw4Gzg","JWs87","s8EwFwYvEeWW0yIAC5cQUQ@3","peerAssignment","LIKE_OR_DISLIKE",c98d49a1ce0f819f805170727904771ae7e3f67d,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~JWs87!~s8EwFwYvEeWW0yIAC5cQUQ@3",2016-01-15 13:25:04.217
"POZJ3uOtEeSoXCIACw4Gzg","JWs87","s8EwFwYvEeWW0yIAC5cQUQ@3","peerAssignment","LIKE_OR_DISLIKE",56604c2aff0554a247e8523e94dd469952d6eeba,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~JWs87!~s8EwFwYvEeWW0yIAC5cQUQ@3",2016-02-05 11:47:43.591
"POZJ3uOtEeSoXCIACw4Gzg","JWs87","s8EwFwYvEeWW0yIAC5cQUQ@3","peerAssignment","LIKE_OR_DISLIKE",470aa0570321de1b74a3b71b8477ca1bae6e83a7,1,1,"peerAssignmentContext~POZJ3uOtEeSoXCIACw4Gzg!~JWs87!~s8EwFwYvEeWW0yIAC5cQUQ@3",2016-03-21 02:32:33.299
"POZJ3uOtEeSoXCIACw4Gzg","JiH1W","PbtNFuOtEeSmwCIAC1ENYw","lecture","LIKE_OR_DISLIKE",f8906476ce52dbe313f1afab7f9d28bc99cf45e0,1,1,"lectureContext~POZJ3uOtEeSoXCIACw4Gzg!~JiH1W!~PbtNFuOtEeSmwCIAC1ENYw",2016-04-07 14:56:35.468
