taiwan_discussions_user_id,course_id,discussion_answer_id,discussion_answer_vote_value,discussion_answer_vote_ts
1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","lISAWTNbEeWNVyIAC0uErA",1,2015-10-12 09:22:20.031
1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","wLPS04CZEeWFDQ4Rhv_F_Q",1,2015-11-01 15:43:10.975
1283f0eb5502a82c44cf367f45063b58165dbc7a,"POZJ3uOtEeSoXCIACw4Gzg","z30gyCOoEeWM2iIAC0KUpw",1,2015-08-05 17:40:25.228
3c251d5f6e6a89f72ce56638da1a4242c4b93caf,"POZJ3uOtEeSoXCIACw4Gzg","z30gyCOoEeWM2iIAC0KUpw",1,2015-07-06 13:11:36.785
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","HE7YIEHFEeWWIQr4OsvVww",1,2015-08-14 10:04:32.204
fe46a6917118fdb2e87021966e7db9918ee3cb26,"POZJ3uOtEeSoXCIACw4Gzg","dKaqfxu4EeWmISIAC9QOog",1,2015-06-26 04:09:48.137
5a51df8ed2cd7caf59fa0fcd72cd1e213c044167,"POZJ3uOtEeSoXCIACw4Gzg","7quX8-BwEeW-zxKg_WwtHw",1,2016-03-02 16:50:38.64
46d9b0a033a84a0c59d319a5190e38b686c6ee40,"POZJ3uOtEeSoXCIACw4Gzg","GfyL7xXFEeWmISIAC9QOog",1,2015-07-09 01:00:29.95
4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","O1VePCMPEeWM2iIAC0KUpw",1,2015-07-11 00:45:24.557
1115a3d8d8099f51bf4f11a1f1df325e70cf3267,"POZJ3uOtEeSoXCIACw4Gzg","O1VePCMPEeWM2iIAC0KUpw",1,2015-10-27 11:14:47.521
a6a702e5f9ded5c52c2df062475ae9f2c5b9211e,"POZJ3uOtEeSoXCIACw4Gzg","O1VePCMPEeWM2iIAC0KUpw",1,2015-07-06 05:32:15.745
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","flyGoVeTEeWRLxJ9FkuKHQ",1,2015-09-10 08:51:04.119
ecfb9826774e7c29d4ac6f8af998f89da00e3b5a,"POZJ3uOtEeSoXCIACw4Gzg","ZmCxsR1qEeWHGCIACznL2w",1,2015-07-24 15:32:22.468
ebaf5da7c6155aabe15af3c8122f2e529dd06a7b,"POZJ3uOtEeSoXCIACw4Gzg","ZmCxsR1qEeWHGCIACznL2w",1,2015-08-22 12:25:00.405
ebaf5da7c6155aabe15af3c8122f2e529dd06a7b,"POZJ3uOtEeSoXCIACw4Gzg","ZmCxsR1qEeWHGCIACznL2w",0,2015-08-22 12:25:03.294
c86156e52969067e855c875245f7c24a5c8c6bbf,"POZJ3uOtEeSoXCIACw4Gzg","ZmCxsR1qEeWHGCIACznL2w",1,2015-08-05 02:04:25.902
71cad659ad6a0f27c7aa2f7d14be2247313797ea,"POZJ3uOtEeSoXCIACw4Gzg","TN6pADNXEeWNVyIAC0uErA",1,2015-07-26 12:23:26.542
e217b8e942c7917dc9615d74576ac26f2590032c,"POZJ3uOtEeSoXCIACw4Gzg","17ALdDzUEeWGtiIAC7XhOg",1,2016-03-21 10:30:24.204
4d16634dada9096f81644aaec4098487e4b29299,"POZJ3uOtEeSoXCIACw4Gzg","IlYTVDpMEeWnMCIAC9gGzQ",1,2015-08-04 12:11:00.785
1cd23637fe123dc350a3de6a95d8abde660d3150,"POZJ3uOtEeSoXCIACw4Gzg","IlYTVDpMEeWnMCIAC9gGzQ",1,2015-08-14 06:24:03.886
4a14cbd96b71b7ae479eb73b4409e4b7575e97d6,"POZJ3uOtEeSoXCIACw4Gzg","Zo8vIyx6EeWBXCIACyUiNQ",1,2015-07-18 06:03:48.643
4d56b4f59c7d950f151185dc896a1ae22dcaf413,"POZJ3uOtEeSoXCIACw4Gzg","IlYTVDpMEeWnMCIAC9gGzQ",1,2015-08-14 05:09:01.262
4d56b4f59c7d950f151185dc896a1ae22dcaf413,"POZJ3uOtEeSoXCIACw4Gzg","IlYTVDpMEeWnMCIAC9gGzQ",1,2015-08-14 05:06:57.067
4d56b4f59c7d950f151185dc896a1ae22dcaf413,"POZJ3uOtEeSoXCIACw4Gzg","IlYTVDpMEeWnMCIAC9gGzQ",1,2015-08-14 05:06:34.143
162ee999c5b16f882e7deb3dcba0c4e56745258d,"POZJ3uOtEeSoXCIACw4Gzg","nD2-rjZvEeWNVyIAC0uErA",1,2015-07-30 05:09:21.696
ebaf5da7c6155aabe15af3c8122f2e529dd06a7b,"POZJ3uOtEeSoXCIACw4Gzg","nD2-rjZvEeWNVyIAC0uErA",1,2015-08-22 12:26:47.256
d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","nD2-rjZvEeWNVyIAC0uErA",1,2015-07-30 08:40:36.346
46d9b0a033a84a0c59d319a5190e38b686c6ee40,"POZJ3uOtEeSoXCIACw4Gzg","JMpfXxYtEeWd3iIAC7VAtA",1,2015-07-09 01:01:02.33
191552683106db31543b7c0b349f91274832720c,"POZJ3uOtEeSoXCIACw4Gzg","WFc_rBwSEeWd3iIAC7VAtA",1,2015-06-26 14:49:38.025
e4c22103c597c97d163fbb4b007ff350f14b5727,"POZJ3uOtEeSoXCIACw4Gzg","ENiBASPCEeWYoCIAC5MBcw",1,2015-08-28 02:16:31.985
