course_id,on_demand_session_id,taiwan_user_id,on_demand_sessions_membership_start_ts,on_demand_sessions_membership_end_ts
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",068c0e4565b8917b16baf916003129a04a9cc82a,2016-04-16 11:28:08.907,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",198788de8219ebf0fdcef56998217d149103616f,2016-03-22 12:45:19.526,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",addcde170478af157279c41d98e513a47469bca3,2016-04-04 08:07:25.256,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",5c3d35ef11f6de1ac81a7ef0d60e873e25b271bf,2016-04-09 15:31:10.659,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",3304ba740da4af50c50ddbf10b35a7771dec8de4,2016-03-24 13:30:33.381,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",237f7f4cf1b2123ae54e7d5070a7c660cd3853e2,2016-04-01 03:39:51.398,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",aa9f35e4ff3cc7c590e7f780a0d0698ec113717a,2016-04-15 15:04:14.47,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",bf1042e048b5d69f5d9f0de8f28d31b309004cf1,2016-04-16 09:45:24.18,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",6acd3dbbf79810049b150a345465470482a4d7d1,2016-03-26 23:10:26.639,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",ea264d6571cbd2eaa8bd02ceed4e0c9e097508c9,2016-03-22 15:04:42.004,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",d3719d782f86445558db71c2bf27ff1e09af2f8b,2016-04-05 07:29:14.333,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",032f30a35a780ebd07c9d166e971ee1c10cf93c9,2016-03-25 12:46:36.271,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",cafe411aa1067a272b1b7e762059f6557fec26d1,2016-04-16 07:50:06.014,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",bc8317bbd6c00dc6e95b75be3b6272b2112264f0,2016-03-27 21:02:16.44,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",e07df7dea15e1e4f006b604fdcd2da82a2391c0a,2016-03-29 22:54:35.329,
